universe_code,universe_name,movie_code,movie_name,country_code,country_name,release_date,opening,gross
1000,MCU,12,Captain America: Civil War,354,Iceland,29-Apr-16,119469,337237
1000,MCU,12,Captain America: Civil War,39,Italy,4-May-16,5404759,12963449
1000,MCU,12,Captain America: Civil War,370,Lithuania,6-May-16,57126,136836
1000,MCU,12,Captain America: Civil War,31,Netherlands,28-Apr-16,1661826,4388326
1000,MCU,12,Captain America: Civil War,47,Norway,27-Apr-16,854440,2520919
1000,MCU,12,Captain America: Civil War,48,Poland,6-May-16,893695,2691473
1000,MCU,12,Captain America: Civil War,351,Portugal,28-Apr-16,453864,1528426
1000,MCU,12,Captain America: Civil War,40,Romania,6-May-16,495254,1162072
1000,MCU,12,Captain America: Civil War,421,Slovakia,5-May-16,225887,486912
1000,MCU,12,Captain America: Civil War,386,Slovenia,6-May-16,48960,104910
1000,MCU,12,Captain America: Civil War,27,South Africa,29-Apr-16,1053420,2132347
1000,MCU,12,Captain America: Civil War,34,Spain,29-Apr-16,4254431,11354178
1000,MCU,12,Captain America: Civil War,46,Sweden,27-Apr-16,N/A,3606960
1000,MCU,12,Captain America: Civil War,41,Switzerland,27-Apr-16,N/A,3020845
1000,MCU,12,Captain America: Civil War,1010,Switzerland (French),27-Apr-16,291680,752167
1000,MCU,12,Captain America: Civil War,1011,Switzerland (German),27-Apr-16,691331,1793551
1000,MCU,12,Captain America: Civil War,90,Turkey,6-May-16,2133429,5051436
1000,MCU,12,Captain America: Civil War,380,Ukraine,5-May-16,772905,1429130
1000,MCU,12,Captain America: Civil War,971,United Arab Emirates,5-May-16,3268977,5963288
1000,MCU,12,Captain America: Civil War,44,United Kingdom,29-Apr-16,21146409,53779860
1000,MCU,12,Captain America: Civil War,54,Argentina,5-May-16,3555979,8314077
1000,MCU,12,Captain America: Civil War,55,Brazil,28-Apr-16,11984952,40802843
1000,MCU,12,Captain America: Civil War,56,Chile,28-Apr-16,N/A,6784327
1000,MCU,12,Captain America: Civil War,57,Colombia,28-Apr-16,N/A,7072395
1000,MCU,12,Captain America: Civil War,52,Mexico,29-Apr-16,20472106,41420350
1000,MCU,12,Captain America: Civil War,58,Venezuela,N/A,6273,1947286
1000,MCU,12,Captain America: Civil War,61,Australia,28-Apr-16,10622362,25431392
1000,MCU,12,Captain America: Civil War,852,Hong Kong,27-Apr-16,N/A,15473511
1000,MCU,12,Captain America: Civil War,91,India,6-May-16,N/A,12094000
1000,MCU,12,Captain America: Civil War,81,Japan,29-Apr-16,4222504,24366759
1000,MCU,12,Captain America: Civil War,60,Malaysia,28-Apr-16,N/A,10685000
1000,MCU,12,Captain America: Civil War,64,New Zealand,5-May-16,1426902,1406107
1000,MCU,12,Captain America: Civil War,63,Philippines,27-Apr-16,N/A,14195000
1000,MCU,12,Captain America: Civil War,1007,Russia/CIS,5-May-16,9432929,16557300
1000,MCU,12,Captain America: Civil War,65,Singapore,28-Apr-16,N/A,8396857
1000,MCU,12,Captain America: Civil War,82,South Korea,27-Apr-16,21044001,62859896
1000,MCU,12,Captain America: Civil War,886,Taiwan,27-Apr-16,N/A,16397475
1000,MCU,12,Captain America: Civil War,66,Thailand,27-Apr-16,3761449,11956000
1000,MCU,12,Captain America: Civil War,86,China,6-May-16,93640448,180794517
1000,MCU,13,Doctor Strange,1,United States,4-Nov-16,85058311,232641920
1000,MCU,13,Doctor Strange,43,Austria,27-Oct-16,669391,2146709
1000,MCU,13,Doctor Strange,32,Belgium,26-Oct-16,514027,1893163
1000,MCU,13,Doctor Strange,359,Bulgaria,4-Nov-16,160970,544989
1000,MCU,13,Doctor Strange,420,Czech Republic,27-Oct-16,457541,1296133
1000,MCU,13,Doctor Strange,45,Denmark,28-Oct-16,667880,2285111
1000,MCU,13,Doctor Strange,358,Finland,26-Oct-16,440472,1293064
1000,MCU,13,Doctor Strange,33,France,26-Oct-16,5804619,15688092
1000,MCU,13,Doctor Strange,49,Germany,27-Oct-16,4951360,17402095
1000,MCU,13,Doctor Strange,30,Greece,27-Oct-16,426088,1175663
1000,MCU,13,Doctor Strange,36,Hungary,3-Nov-16,489288,1205704
1000,MCU,13,Doctor Strange,354,Iceland,28-Oct-16,79208,289348
1000,MCU,13,Doctor Strange,39,Italy,26-Oct-16,2669141,8194378
1000,MCU,13,Doctor Strange,370,Lithuania,28-Oct-16,46649,178354
1000,MCU,13,Doctor Strange,31,Netherlands,27-Oct-16,1018959,3614533
1000,MCU,13,Doctor Strange,47,Norway,4-Nov-16,583328,1542492
1000,MCU,13,Doctor Strange,48,Poland,26-Oct-16,767453,2463489
1000,MCU,13,Doctor Strange,351,Portugal,27-Oct-16,287835,954007
1000,MCU,13,Doctor Strange,40,Romania,4-Nov-16,493069,1499057
1000,MCU,13,Doctor Strange,421,Slovakia,3-Nov-16,182160,389195
1000,MCU,13,Doctor Strange,386,Slovenia,4-Nov-16,35524,86007
1000,MCU,13,Doctor Strange,27,South Africa,4-Nov-16,324677,1158119
1000,MCU,13,Doctor Strange,34,Spain,28-Oct-16,2130129,6975576
1000,MCU,13,Doctor Strange,46,Sweden,28-Oct-16,856746,3140938
1000,MCU,13,Doctor Strange,41,Switzerland,26-Oct-16,664319,2379075
1000,MCU,13,Doctor Strange,90,Turkey,4-Nov-16,N/A,3202816
1000,MCU,13,Doctor Strange,380,Ukraine,27-Oct-16,725057,2431951
1000,MCU,13,Doctor Strange,971,United Arab Emirates,3-Nov-16,1452342,3444965
1000,MCU,13,Doctor Strange,44,United Kingdom,25-Oct-16,11325184,28547412
1000,MCU,13,Doctor Strange,54,Argentina,24-Nov-16,967579,3460732
1000,MCU,13,Doctor Strange,591,Bolivia,3-Nov-16,192244,691322
1000,MCU,13,Doctor Strange,55,Brazil,2-Nov-16,5545170,22746665
1000,MCU,13,Doctor Strange,56,Chile,3-Nov-16,837239,2548326
1000,MCU,13,Doctor Strange,57,Colombia,3-Nov-16,1013777,3131814
1000,MCU,13,Doctor Strange,52,Mexico,28-Oct-16,4608705,13587076
1000,MCU,13,Doctor Strange,595,Paraguay,3-Nov-16,59004,166117
1000,MCU,13,Doctor Strange,51,Peru,26-Oct-16,N/A,2457332
1000,MCU,13,Doctor Strange,598,Uruguay,3-Nov-16,52025,165003
1000,MCU,13,Doctor Strange,58,Venezuela,4-Nov-16,276000,1680938
1000,MCU,13,Doctor Strange,61,Australia,27-Oct-16,4922741,15902123
1000,MCU,13,Doctor Strange,852,Hong Kong,27-Oct-16,3273931,8172143
1000,MCU,13,Doctor Strange,91,India,4-Nov-16,2073301,5174482
1000,MCU,13,Doctor Strange,81,Japan,27-Jan-17,3423516,16390905
1000,MCU,13,Doctor Strange,60,Malaysia,27-Oct-16,2359478,5863005
1000,MCU,13,Doctor Strange,64,New Zealand,27-Oct-16,745910,2221423
1000,MCU,13,Doctor Strange,63,Philippines,26-Oct-16,2703516,6208092
1000,MCU,13,Doctor Strange,1007,Russia/CIS,28-Oct-16,2962819,22318675
1000,MCU,13,Doctor Strange,65,Singapore,27-Oct-16,2118218,5382107
1000,MCU,13,Doctor Strange,82,South Korea,26-Oct-16,18037210,41325970
1000,MCU,13,Doctor Strange,886,Taiwan,26-Oct-16,4287734,9496024
1000,MCU,13,Doctor Strange,66,Thailand,27-Oct-16,2609429,5029805
1000,MCU,13,Doctor Strange,86,China,4-Nov-16,43666292,109194913
1000,MCU,14,Guardians of the Galaxy Vol. 2,1,United States,5-May-17,146510104,389813101
1000,MCU,14,Guardians of the Galaxy Vol. 2,43,Austria,27-Apr-17,1188341,3450633
1000,MCU,14,Guardians of the Galaxy Vol. 2,32,Belgium,26-Apr-17,695950,2548187
1000,MCU,14,Guardians of the Galaxy Vol. 2,359,Bulgaria,5-May-17,139664,394221
1000,MCU,14,Guardians of the Galaxy Vol. 2,420,Czech Republic,4-May-17,700218,1794331
1000,MCU,14,Guardians of the Galaxy Vol. 2,45,Denmark,27-Apr-17,1237800,3287701
1000,MCU,14,Guardians of the Galaxy Vol. 2,358,Finland,26-Apr-17,275534,1534857
1000,MCU,14,Guardians of the Galaxy Vol. 2,33,France,26-Apr-17,7935709,24809137
1000,MCU,14,Guardians of the Galaxy Vol. 2,49,Germany,27-Apr-17,9334987,30165433
1000,MCU,14,Guardians of the Galaxy Vol. 2,30,Greece,4-May-17,257522,627157
1000,MCU,14,Guardians of the Galaxy Vol. 2,36,Hungary,4-May-17,512531,1713606
1000,MCU,14,Guardians of the Galaxy Vol. 2,354,Iceland,28-Apr-17,156737,473545
1000,MCU,14,Guardians of the Galaxy Vol. 2,39,Italy,25-Apr-17,2393328,7900157
1000,MCU,14,Guardians of the Galaxy Vol. 2,370,Lithuania,28-Apr-17,66619,175393
1000,MCU,14,Guardians of the Galaxy Vol. 2,31,Netherlands,27-Apr-17,1535867,4462893
1000,MCU,14,Guardians of the Galaxy Vol. 2,47,Norway,26-Apr-17,625582,2467458
1000,MCU,14,Guardians of the Galaxy Vol. 2,48,Poland,5-May-17,1213653,3247124
1000,MCU,14,Guardians of the Galaxy Vol. 2,351,Portugal,27-Apr-17,354716,995552
1000,MCU,14,Guardians of the Galaxy Vol. 2,40,Romania,5-May-17,439369,1145604
1000,MCU,14,Guardians of the Galaxy Vol. 2,421,Slovakia,4-May-17,250538,600083
1000,MCU,14,Guardians of the Galaxy Vol. 2,386,Slovenia,4-May-17,41396,121461
1000,MCU,14,Guardians of the Galaxy Vol. 2,27,South Africa,5-May-17,616720,1545351
1000,MCU,14,Guardians of the Galaxy Vol. 2,34,Spain,28-Apr-17,3569904,10314253
1000,MCU,14,Guardians of the Galaxy Vol. 2,46,Sweden,26-Apr-17,1732438,4499986
1000,MCU,14,Guardians of the Galaxy Vol. 2,41,Switzerland,25-Apr-17,1076918,3151067
1000,MCU,14,Guardians of the Galaxy Vol. 2,90,Turkey,28-Apr-17,538318,1525166
1000,MCU,14,Guardians of the Galaxy Vol. 2,380,Ukraine,2-Jul-20,7311,7311
1000,MCU,14,Guardians of the Galaxy Vol. 2,971,United Arab Emirates,4-May-17,1449913,2900361
1000,MCU,14,Guardians of the Galaxy Vol. 2,44,United Kingdom,28-Apr-17,16931115,53060497
1000,MCU,14,Guardians of the Galaxy Vol. 2,54,Argentina,4-May-17,1816851,4822234
1000,MCU,14,Guardians of the Galaxy Vol. 2,591,Bolivia,27-Apr-17,275696,1099814
1000,MCU,14,Guardians of the Galaxy Vol. 2,55,Brazil,27-Apr-17,6866688,20925686
1000,MCU,14,Guardians of the Galaxy Vol. 2,56,Chile,27-Apr-17,994851,3154354
1000,MCU,14,Guardians of the Galaxy Vol. 2,57,Colombia,27-Apr-17,1578020,3486978
1000,MCU,14,Guardians of the Galaxy Vol. 2,52,Mexico,28-Apr-17,8195948,19005245
1000,MCU,14,Guardians of the Galaxy Vol. 2,595,Paraguay,27-Apr-17,83578,221185
1000,MCU,14,Guardians of the Galaxy Vol. 2,598,Uruguay,27-Apr-17,63095,223812
1000,MCU,14,Guardians of the Galaxy Vol. 2,58,Venezuela,28-Apr-17,962491,2480721
1000,MCU,14,Guardians of the Galaxy Vol. 2,61,Australia,25-Apr-17,11778839,24606483
1000,MCU,14,Guardians of the Galaxy Vol. 2,852,Hong Kong,27-Apr-17,1898684,4756321
1000,MCU,14,Guardians of the Galaxy Vol. 2,91,India,5-May-17,1607943,3428270
1000,MCU,14,Guardians of the Galaxy Vol. 2,62,Indonesia,26-Apr-17,3401557,7683449
1000,MCU,14,Guardians of the Galaxy Vol. 2,81,Japan,12-May-17,2202300,10097680
1000,MCU,14,Guardians of the Galaxy Vol. 2,60,Malaysia,27-Apr-17,2200231,5327621
1000,MCU,14,Guardians of the Galaxy Vol. 2,64,New Zealand,25-Apr-17,1144536,3756100
1000,MCU,14,Guardians of the Galaxy Vol. 2,63,Philippines,26-Apr-17,3179978,6316923
1000,MCU,14,Guardians of the Galaxy Vol. 2,1007,Russia/CIS,4-May-17,12057459,27881604
1000,MCU,14,Guardians of the Galaxy Vol. 2,65,Singapore,27-Apr-17,1751946,4606033
1000,MCU,14,Guardians of the Galaxy Vol. 2,82,South Korea,3-May-17,6875223,20921370
1000,MCU,14,Guardians of the Galaxy Vol. 2,886,Taiwan,27-Apr-17,2311166,4715392
1000,MCU,14,Guardians of the Galaxy Vol. 2,66,Thailand,26-Apr-17,2665190,5248385
1000,MCU,14,Guardians of the Galaxy Vol. 2,86,China,5-May-17,48563935,100663260
1000,MCU,15,Spider-Man: Homecoming,1,United States,7-Jul-17,117027503,334201140
1000,MCU,15,Spider-Man: Homecoming,43,Austria,14-Jul-17,608337,1755851
1000,MCU,15,Spider-Man: Homecoming,973,Bahrain,6-Jul-17,N/A,665503
1000,MCU,15,Spider-Man: Homecoming,32,Belgium,19-Jul-17,876116,2278867
1000,MCU,15,Spider-Man: Homecoming,359,Bulgaria,7-Jul-17,79760,340638
1000,MCU,15,Spider-Man: Homecoming,385,Croatia,6-Jul-17,129054,461870
1000,MCU,15,Spider-Man: Homecoming,420,Czech Republic,6-Jul-17,333885,1283316
1000,MCU,15,Spider-Man: Homecoming,45,Denmark,6-Jul-17,665133,2468895
1000,MCU,15,Spider-Man: Homecoming,20,Egypt,6-Jul-17,146488,533993
1000,MCU,15,Spider-Man: Homecoming,372,Estonia,14-Jul-17,67987,203713
1000,MCU,15,Spider-Man: Homecoming,358,Finland,5-Jul-17,195396,1158441
1000,MCU,15,Spider-Man: Homecoming,33,France,12-Jul-17,6329921,18790173
1000,MCU,15,Spider-Man: Homecoming,49,Germany,13-Jul-17,3695755,11664461
1000,MCU,15,Spider-Man: Homecoming,233,Ghana,7-Jul-17,N/A,53051
1000,MCU,15,Spider-Man: Homecoming,30,Greece,6-Jul-17,347963,1112868
1000,MCU,15,Spider-Man: Homecoming,36,Hungary,6-Jul-17,322832,1063307
1000,MCU,15,Spider-Man: Homecoming,354,Iceland,7-Jul-17,71841,331584
1000,MCU,15,Spider-Man: Homecoming,972,Israel,6-Jul-17,773464,2602715
1000,MCU,15,Spider-Man: Homecoming,39,Italy,6-Jul-17,3022513,10157185
1000,MCU,15,Spider-Man: Homecoming,962,Jordan,6-Jul-17,N/A,330441
1000,MCU,15,Spider-Man: Homecoming,254,Kenya,7-Jul-17,N/A,260893
1000,MCU,15,Spider-Man: Homecoming,965,Kuwait,6-Jul-17,N/A,1666038
1000,MCU,15,Spider-Man: Homecoming,371,Latvia,14-Jul-17,45685,139920
1000,MCU,15,Spider-Man: Homecoming,961,Lebanon,6-Jul-17,92083,629019
1000,MCU,15,Spider-Man: Homecoming,370,Lithuania,14-Jul-17,42754,149352
1000,MCU,15,Spider-Man: Homecoming,31,Netherlands,6-Jul-17,931871,4042454
1000,MCU,15,Spider-Man: Homecoming,234,Nigeria,7-Jul-17,N/A,280973
1000,MCU,15,Spider-Man: Homecoming,47,Norway,7-Jul-17,780645,2827030
1000,MCU,15,Spider-Man: Homecoming,48,Poland,14-Jul-17,728939,2692532
1000,MCU,15,Spider-Man: Homecoming,351,Portugal,6-Jul-17,441545,1321129
1000,MCU,15,Spider-Man: Homecoming,974,Qatar,6-Jul-17,N/A,1102206
1000,MCU,15,Spider-Man: Homecoming,40,Romania,7-Jul-17,281800,1044817
1000,MCU,15,Spider-Man: Homecoming,1008,Serbia and Montenegro,6-Jul-17,43975,179822
1000,MCU,15,Spider-Man: Homecoming,421,Slovakia,6-Jul-17,135297,408209
1000,MCU,15,Spider-Man: Homecoming,386,Slovenia,6-Jul-17,17875,104236
1000,MCU,15,Spider-Man: Homecoming,27,South Africa,7-Jul-17,619280,2308622
1000,MCU,15,Spider-Man: Homecoming,34,Spain,28-Jul-17,3323042,11950872
1000,MCU,15,Spider-Man: Homecoming,46,Sweden,5-Jul-17,1365779,3680062
1000,MCU,15,Spider-Man: Homecoming,41,Switzerland,6-Jul-17,20436,1853733
1000,MCU,15,Spider-Man: Homecoming,90,Turkey,7-Jul-17,801071,2659165
1000,MCU,15,Spider-Man: Homecoming,380,Ukraine,6-Jul-17,686843,1628395
1000,MCU,15,Spider-Man: Homecoming,971,United Arab Emirates,6-Jul-17,2529035,5023621
1000,MCU,15,Spider-Man: Homecoming,44,United Kingdom,5-Jul-17,12091381,39582694
1000,MCU,15,Spider-Man: Homecoming,54,Argentina,6-Jul-17,2227359,7033029
1000,MCU,15,Spider-Man: Homecoming,591,Bolivia,6-Jul-17,371028,1407192
1000,MCU,15,Spider-Man: Homecoming,55,Brazil,6-Jul-17,8926785,31896083
1000,MCU,15,Spider-Man: Homecoming,56,Chile,6-Jul-17,1365654,4362392
1000,MCU,15,Spider-Man: Homecoming,57,Colombia,6-Jul-17,1628660,4592912
1000,MCU,15,Spider-Man: Homecoming,1-809,Dominican Republic,6-Jul-17,241398,779671
1000,MCU,15,Spider-Man: Homecoming,593,Ecuador,7-Jul-17,1001664,2692449
1000,MCU,15,Spider-Man: Homecoming,1-876,Jamaica,5-Jul-17,N/A,297261
1000,MCU,15,Spider-Man: Homecoming,52,Mexico,6-Jul-17,11679553,27069013
1000,MCU,15,Spider-Man: Homecoming,507,Panama,6-Jul-17,N/A,305426
1000,MCU,15,Spider-Man: Homecoming,595,Paraguay,6-Jul-17,104133,305790
1000,MCU,15,Spider-Man: Homecoming,51,Peru,6-Jul-17,1901404,5205100
1000,MCU,15,Spider-Man: Homecoming,1013,Trinidad & Tobago,5-Jul-17,244860,870753
1000,MCU,15,Spider-Man: Homecoming,598,Uruguay,6-Jul-17,193400,396392
1000,MCU,15,Spider-Man: Homecoming,58,Venezuela,7-Jul-17,451344,2527948
1000,MCU,15,Spider-Man: Homecoming,61,Australia,6-Jul-17,7702416,19719661
1000,MCU,15,Spider-Man: Homecoming,852,Hong Kong,6-Jul-17,3335647,9080755
1000,MCU,15,Spider-Man: Homecoming,91,India,7-Jul-17,6459612,11403714
1000,MCU,15,Spider-Man: Homecoming,62,Indonesia,5-Jul-17,6779105,12335003
1000,MCU,15,Spider-Man: Homecoming,81,Japan,11-Aug-17,7101442,25390871
1000,MCU,15,Spider-Man: Homecoming,60,Malaysia,6-Jul-17,3511859,6771976
1000,MCU,15,Spider-Man: Homecoming,976,Mongolia,7-Jul-17,N/A,100575
1000,MCU,15,Spider-Man: Homecoming,64,New Zealand,6-Jul-17,861810,2695355
1000,MCU,15,Spider-Man: Homecoming,92,Pakistan,7-Jul-17,251478,665551
1000,MCU,15,Spider-Man: Homecoming,63,Philippines,6-Jul-17,4110362,7523563
1000,MCU,15,Spider-Man: Homecoming,1007,Russia/CIS,6-Jul-17,7798396,16341826
1000,MCU,15,Spider-Man: Homecoming,65,Singapore,6-Jul-17,2296431,5316786
1000,MCU,15,Spider-Man: Homecoming,82,South Korea,5-Jul-17,25480995,51515806
1000,MCU,15,Spider-Man: Homecoming,886,Taiwan,5-Jul-17,4744213,9657745
1000,MCU,15,Spider-Man: Homecoming,66,Thailand,6-Jul-17,2900022,7910547
1000,MCU,15,Spider-Man: Homecoming,84,Vietnam,7-Jul-17,904404,2140029
1000,MCU,15,Spider-Man: Homecoming,86,China,8-Sep-17,69240992,116280889
1000,MCU,16,Thor: Ragnarok,1,United States,3-Nov-17,122744989,315058289
1000,MCU,16,Thor: Ragnarok,43,Austria,31-Oct-17,706964,2745268
1000,MCU,16,Thor: Ragnarok,32,Belgium,25-Oct-17,705034,2566343
1000,MCU,16,Thor: Ragnarok,359,Bulgaria,27-Oct-17,198450,733913
1000,MCU,16,Thor: Ragnarok,420,Czech Republic,26-Oct-17,1097809,3043078
1000,MCU,16,Thor: Ragnarok,45,Denmark,26-Oct-17,897479,2918761
1000,MCU,16,Thor: Ragnarok,358,Finland,3-Nov-17,386333,1456100
1000,MCU,16,Thor: Ragnarok,33,France,25-Oct-17,7713274,21262791
1000,MCU,16,Thor: Ragnarok,49,Germany,31-Oct-17,5346885,19036145
1000,MCU,16,Thor: Ragnarok,30,Greece,2-Nov-17,464120,1295237
1000,MCU,16,Thor: Ragnarok,36,Hungary,2-Nov-17,972882,2204271
1000,MCU,16,Thor: Ragnarok,354,Iceland,27-Oct-17,130902,480305
1000,MCU,16,Thor: Ragnarok,39,Italy,25-Oct-17,3521059,9874520
1000,MCU,16,Thor: Ragnarok,370,Lithuania,3-Nov-17,75224,216827
1000,MCU,16,Thor: Ragnarok,31,Netherlands,26-Oct-17,1381756,4590401
1000,MCU,16,Thor: Ragnarok,47,Norway,27-Oct-17,912502,2753609
1000,MCU,16,Thor: Ragnarok,48,Poland,25-Oct-17,1360073,4046509
1000,MCU,16,Thor: Ragnarok,351,Portugal,26-Oct-17,421073,1344160
1000,MCU,16,Thor: Ragnarok,40,Romania,27-Oct-17,591743,2111835
1000,MCU,16,Thor: Ragnarok,421,Slovakia,2-Nov-17,344937,846839
1000,MCU,16,Thor: Ragnarok,386,Slovenia,26-Oct-17,49640,188184
1000,MCU,16,Thor: Ragnarok,27,South Africa,27-Oct-17,528465,2548900
1000,MCU,16,Thor: Ragnarok,34,Spain,27-Oct-17,3499099,10622231
1000,MCU,16,Thor: Ragnarok,46,Sweden,27-Oct-17,1283868,4541867
1000,MCU,16,Thor: Ragnarok,41,Switzerland,25-Oct-17,275214,2230816
1000,MCU,16,Thor: Ragnarok,90,Turkey,27-Oct-17,1105121,2981701
1000,MCU,16,Thor: Ragnarok,380,Ukraine,2-Nov-17,1200377,2424456
1000,MCU,16,Thor: Ragnarok,971,United Arab Emirates,21-Mar-19,N/A,4592345
1000,MCU,16,Thor: Ragnarok,44,United Kingdom,24-Oct-17,16248030,40960481
1000,MCU,16,Thor: Ragnarok,54,Argentina,26-Oct-17,2002498,6169643
1000,MCU,16,Thor: Ragnarok,591,Bolivia,2-Nov-17,445953,1422005
1000,MCU,16,Thor: Ragnarok,55,Brazil,26-Oct-17,8132794,30485847
1000,MCU,16,Thor: Ragnarok,56,Chile,26-Oct-17,1339568,3736319
1000,MCU,16,Thor: Ragnarok,57,Colombia,26-Oct-17,1550116,5473781
1000,MCU,16,Thor: Ragnarok,52,Mexico,2-Nov-17,7380769,21249433
1000,MCU,16,Thor: Ragnarok,595,Paraguay,26-Oct-17,132232,358934
1000,MCU,16,Thor: Ragnarok,598,Uruguay,26-Oct-17,210427,380925
1000,MCU,16,Thor: Ragnarok,58,Venezuela,3-Nov-17,502075,2985748
1000,MCU,16,Thor: Ragnarok,61,Australia,26-Oct-17,7782483,26997469
1000,MCU,16,Thor: Ragnarok,852,Hong Kong,26-Oct-17,2831676,7003816
1000,MCU,16,Thor: Ragnarok,91,India,3-Nov-17,5453841,11818410
1000,MCU,16,Thor: Ragnarok,62,Indonesia,25-Oct-17,5897632,11746294
1000,MCU,16,Thor: Ragnarok,81,Japan,3-Nov-17,2020827,10116575
1000,MCU,16,Thor: Ragnarok,60,Malaysia,26-Oct-17,3495934,8037405
1000,MCU,16,Thor: Ragnarok,64,New Zealand,26-Oct-17,1401196,4714047
1000,MCU,16,Thor: Ragnarok,63,Philippines,25-Oct-17,3898923,8347510
1000,MCU,16,Thor: Ragnarok,1007,Russia/CIS,2-Nov-17,3734975,23648617
1000,MCU,16,Thor: Ragnarok,65,Singapore,26-Oct-17,2210498,5950587
1000,MCU,16,Thor: Ragnarok,82,South Korea,25-Oct-17,15720476,35126494
1000,MCU,16,Thor: Ragnarok,886,Taiwan,25-Oct-17,5164478,10411887
1000,MCU,16,Thor: Ragnarok,66,Thailand,2-Nov-17,2798475,7504939
1000,MCU,16,Thor: Ragnarok,86,China,3-Nov-17,53321193,112226154
1000,MCU,17,Black Panther,1,United States,16-Feb-18,202003951,700059566
1000,MCU,17,Black Panther,43,Austria,15-Feb-18,801532,2839865
1000,MCU,17,Black Panther,32,Belgium,14-Feb-18,1234874,3851510
1000,MCU,17,Black Panther,359,Bulgaria,16-Feb-18,188715,640668
1000,MCU,17,Black Panther,385,Croatia,15-Feb-18,N/A,446454
1000,MCU,17,Black Panther,420,Czech Republic,15-Feb-18,688746,2104610
1000,MCU,17,Black Panther,45,Denmark,15-Feb-18,1295969,4801806
1000,MCU,17,Black Panther,358,Finland,16-Feb-18,432022,2202472
1000,MCU,17,Black Panther,33,France,14-Feb-18,7627163,33114492
1000,MCU,17,Black Panther,49,Germany,15-Feb-18,5860941,23392484
1000,MCU,17,Black Panther,30,Greece,15-Feb-18,339643,1236996
1000,MCU,17,Black Panther,36,Hungary,15-Feb-18,549584,1565256
1000,MCU,17,Black Panther,354,Iceland,16-Feb-18,145544,499124
1000,MCU,17,Black Panther,39,Italy,14-Feb-18,2913258,8953417
1000,MCU,17,Black Panther,370,Lithuania,16-Feb-18,71125,232647
1000,MCU,17,Black Panther,31,Netherlands,15-Feb-18,2396540,9975474
1000,MCU,17,Black Panther,47,Norway,16-Feb-18,902177,4245447
1000,MCU,17,Black Panther,48,Poland,14-Feb-18,1277362,3601530
1000,MCU,17,Black Panther,351,Portugal,15-Feb-18,548863,1966013
1000,MCU,17,Black Panther,40,Romania,16-Feb-18,561368,1927259
1000,MCU,17,Black Panther,1008,Serbia and Montenegro,15-Feb-18,N/A,309632
1000,MCU,17,Black Panther,421,Slovakia,15-Feb-18,280903,690443
1000,MCU,17,Black Panther,386,Slovenia,15-Feb-18,52844,213891
1000,MCU,17,Black Panther,27,South Africa,16-Feb-18,1449905,8000254
1000,MCU,17,Black Panther,34,Spain,16-Feb-18,3017030,9716813
1000,MCU,17,Black Panther,46,Sweden,14-Feb-18,1893988,7440220
1000,MCU,17,Black Panther,41,Switzerland,14-Feb-18,982966,3840989
1000,MCU,17,Black Panther,90,Turkey,16-Feb-18,976866,2589069
1000,MCU,17,Black Panther,380,Ukraine,15-Feb-18,974941,2203288
1000,MCU,17,Black Panther,971,United Arab Emirates,15-Feb-18,2215607,6971750
1000,MCU,17,Black Panther,44,United Kingdom,13-Feb-18,24916429,70631008
1000,MCU,17,Black Panther,54,Argentina,15-Feb-18,1600889,3059469
1000,MCU,17,Black Panther,591,Bolivia,15-Feb-18,283193,1312260
1000,MCU,17,Black Panther,55,Brazil,15-Feb-18,9539422,36942425
1000,MCU,17,Black Panther,56,Chile,15-Feb-18,1156408,4942845
1000,MCU,17,Black Panther,57,Colombia,15-Feb-18,1895472,6797886
1000,MCU,17,Black Panther,52,Mexico,16-Feb-18,9207156,28322788
1000,MCU,17,Black Panther,595,Paraguay,15-Feb-18,114039,376976
1000,MCU,17,Black Panther,598,Uruguay,15-Feb-18,77965,294091
1000,MCU,17,Black Panther,58,Venezuela,23-Feb-18,108373,1023582
1000,MCU,17,Black Panther,61,Australia,15-Feb-18,8323490,31939868
1000,MCU,17,Black Panther,852,Hong Kong,13-Feb-18,3781994,8636071
1000,MCU,17,Black Panther,91,India,16-Feb-18,3874526,10668490
1000,MCU,17,Black Panther,62,Indonesia,14-Feb-18,6223814,12448743
1000,MCU,17,Black Panther,81,Japan,1-Mar-18,2929314,14655352
1000,MCU,17,Black Panther,60,Malaysia,14-Feb-18,4713624,10251556
1000,MCU,17,Black Panther,64,New Zealand,15-Feb-18,1473480,4798352
1000,MCU,17,Black Panther,63,Philippines,14-Feb-18,4951865,9743847
1000,MCU,17,Black Panther,1007,Russia/CIS,22-Feb-18,2766058,19265532
1000,MCU,17,Black Panther,65,Singapore,14-Feb-18,2838403,7429588
1000,MCU,17,Black Panther,82,South Korea,14-Feb-18,25332202,42859368
1000,MCU,17,Black Panther,886,Taiwan,13-Feb-18,5581020,12778780
1000,MCU,17,Black Panther,66,Thailand,14-Feb-18,4479091,8996694
1000,MCU,17,Black Panther,86,China,9-Mar-18,65131851,105062459
1000,MCU,18,Avengers: Infinity War,1,United States,27-Apr-18,257698183,678815482
1000,MCU,18,Avengers: Infinity War,43,Austria,26-Apr-18,1886847,5690732
1000,MCU,18,Avengers: Infinity War,32,Belgium,25-Apr-18,1854939,5654123
